kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan,nama,jabatan,departemen,tanggal_masuk,gaji_pokok,status_kepegawaian,email,nomor_telepon,durasi_jam,sanksi_potongan,bulan,tahun
9737,37,2025-01-27,2025-01-27 08:29:00,2025-01-27 17:21:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,January,2025
9738,38,2025-01-27,2025-01-27 08:21:00,2025-01-27 17:13:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,2.0,0.0,January,2025
9739,39,2025-01-27,2025-01-27 08:19:00,2025-01-27 17:10:00,Hadir,0,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,January,2025
9740,40,2025-01-27,2025-01-27 08:06:00,2025-01-27 17:17:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,1.0,0.0,January,2025
9741,41,2025-01-27,2025-01-27 08:23:00,2025-01-27 17:09:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,3.0,0.0,January,2025
9742,42,2025-01-27,2025-01-27 08:21:00,2025-01-27 17:20:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,January,2025
9743,43,2025-01-27,2025-01-27 08:01:00,2025-01-27 17:16:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,January,2025
9744,44,2025-01-27,2025-01-27 08:04:00,2025-01-27 17:23:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,4.0,0.0,January,2025
9745,45,2025-01-27,2025-01-27 08:04:00,2025-01-27 17:23:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,January,2025
9746,46,2025-01-27,2025-01-27 08:06:00,2025-01-27 17:12:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,3.0,0.0,January,2025
9747,47,2025-01-27,2025-01-27 08:23:00,2025-01-27 17:05:00,Hadir,0,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,3.0,0.0,January,2025
9748,48,2025-01-27,2025-01-27 08:25:00,2025-01-27 17:14:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,January,2025
9749,49,2025-01-27,2025-01-27 08:05:00,2025-01-27 17:05:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,1.0,0.0,January,2025
9750,50,2025-01-27,2025-01-27 08:29:00,2025-01-27 17:16:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,January,2025
9751,1,2025-01-28,2025-01-28 08:19:00,2025-01-28 17:02:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,January,2025
9752,2,2025-01-28,2025-01-28 08:25:00,2025-01-28 17:03:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,January,2025
9753,3,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:09:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,3.0,0.0,January,2025
9754,4,2025-01-28,2025-01-28 08:23:00,2025-01-28 17:23:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,0.0,0.0,January,2025
9755,5,2025-01-28,0,0,Sakit,0,Keterangan untuk Sakit,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,January,2025
9756,6,2025-01-28,2025-01-28 08:13:00,2025-01-28 17:09:00,Hadir,4,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,January,2025
9757,7,2025-01-28,2025-01-28 08:24:00,2025-01-28 17:24:00,Hadir,0,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,3.0,0.0,January,2025
9758,8,2025-01-28,2025-01-28 08:22:00,2025-01-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,January,2025
9759,9,2025-01-28,2025-01-28 08:19:00,2025-01-28 17:11:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,633348.0,January,2025
9760,10,2025-01-28,2025-01-28 08:15:00,2025-01-28 17:13:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,4.0,0.0,January,2025
9761,11,2025-01-28,2025-01-28 08:19:00,2025-01-28 17:21:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,0.0,January,2025
9762,12,2025-01-28,0,0,Izin,0,Keterangan untuk Izin,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,January,2025
9763,13,2025-01-28,2025-01-28 08:29:00,2025-01-28 17:30:00,Hadir,9,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,January,2025
9764,14,2025-01-28,2025-01-28 08:11:00,2025-01-28 17:20:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,January,2025
9765,15,2025-01-28,2025-01-28 08:09:00,2025-01-28 17:11:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,January,2025
9766,16,2025-01-28,2025-01-28 08:08:00,2025-01-28 17:13:00,Hadir,22,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,January,2025
9767,17,2025-01-28,2025-01-28 08:09:00,2025-01-28 17:08:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,0.0,0.0,January,2025
9768,18,2025-01-28,2025-01-28 08:22:00,2025-01-28 17:30:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,January,2025
9769,19,2025-01-28,2025-01-28 08:24:00,2025-01-28 17:17:00,Hadir,0,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,January,2025
9770,20,2025-01-28,2025-01-28 08:25:00,2025-01-28 17:28:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,January,2025
9771,21,2025-01-28,2025-01-28 08:16:00,2025-01-28 17:30:00,Hadir,0,Keterangan untuk Hadir,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,0.0,0.0,January,2025
9772,22,2025-01-28,2025-01-28 08:12:00,2025-01-28 17:13:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,2.0,0.0,January,2025
9773,23,2025-01-28,2025-01-28 08:06:00,2025-01-28 17:14:00,Hadir,17,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,January,2025
9774,24,2025-01-28,2025-01-28 08:14:00,2025-01-28 17:14:00,Hadir,23,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,January,2025
9775,25,2025-01-28,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,January,2025
9776,26,2025-01-28,2025-01-28 08:07:00,2025-01-28 17:14:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,January,2025
9777,27,2025-01-28,2025-01-28 08:01:00,2025-01-28 17:19:00,Hadir,11,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,January,2025
9778,28,2025-01-28,2025-01-28 08:19:00,2025-01-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,January,2025
9779,29,2025-01-28,2025-01-28 08:23:00,2025-01-28 17:10:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,January,2025
9780,30,2025-01-28,0,0,Izin,0,Keterangan untuk Izin,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,January,2025
9781,31,2025-01-28,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,January,2025
9782,32,2025-01-28,2025-01-28 08:08:00,2025-01-28 17:12:00,Hadir,12,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,January,2025
9783,33,2025-01-28,2025-01-28 08:08:00,2025-01-28 17:29:00,Hadir,5,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,0.0,January,2025
9784,34,2025-01-28,2025-01-28 08:07:00,2025-01-28 17:11:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,January,2025
9785,35,2025-01-28,2025-01-28 08:10:00,2025-01-28 17:05:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,January,2025
9786,36,2025-01-28,2025-01-28 08:03:00,2025-01-28 17:21:00,Hadir,0,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,January,2025
9787,37,2025-01-28,2025-01-28 08:07:00,2025-01-28 17:16:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,January,2025
9788,38,2025-01-28,2025-01-28 08:17:00,2025-01-28 17:01:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,January,2025
9789,39,2025-01-28,2025-01-28 08:19:00,2025-01-28 17:09:00,Hadir,13,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,January,2025
9790,40,2025-01-28,2025-01-28 08:09:00,2025-01-28 17:18:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,January,2025
9791,41,2025-01-28,2025-01-28 08:12:00,2025-01-28 17:08:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,January,2025
9792,42,2025-01-28,2025-01-28 08:23:00,2025-01-28 17:29:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,3.0,0.0,January,2025
9793,43,2025-01-28,2025-01-28 08:28:00,2025-01-28 17:02:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,0.0,0.0,January,2025
9794,44,2025-01-28,2025-01-28 08:03:00,2025-01-28 17:25:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,January,2025
9795,45,2025-01-28,2025-01-28 08:23:00,2025-01-28 17:18:00,Hadir,7,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,January,2025
9796,46,2025-01-28,2025-01-28 08:10:00,2025-01-28 17:11:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,January,2025
9797,47,2025-01-28,2025-01-28 08:16:00,2025-01-28 17:22:00,Hadir,0,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,January,2025
9798,48,2025-01-28,2025-01-28 08:18:00,2025-01-28 17:28:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,1.0,0.0,January,2025
9799,49,2025-01-28,2025-01-28 08:26:00,2025-01-28 17:09:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,January,2025
9800,50,2025-01-28,2025-01-28 08:07:00,2025-01-28 17:06:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,January,2025
9801,1,2025-02-01,2025-02-01 08:17:00,2025-02-01 17:13:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,February,2025
9802,2,2025-02-01,2025-02-01 08:00:00,2025-02-01 17:03:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,February,2025
9803,3,2025-02-01,2025-02-01 08:10:00,2025-02-01 17:23:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,0.0,0.0,February,2025
9804,4,2025-02-01,0,0,Izin,0,Keterangan untuk Izin,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,0.0,0.0,February,2025
9805,5,2025-02-01,2025-02-01 08:27:00,2025-02-01 17:15:00,Hadir,0,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,February,2025
9806,6,2025-02-01,2025-02-01 08:03:00,2025-02-01 17:28:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,February,2025
9807,7,2025-02-01,2025-02-01 08:27:00,2025-02-01 17:09:00,Hadir,0,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,February,2025
9808,8,2025-02-01,2025-02-01 08:30:00,2025-02-01 17:17:00,Hadir,3,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,February,2025
9809,9,2025-02-01,0,0,Sakit,0,Keterangan untuk Sakit,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,February,2025
9810,10,2025-02-01,2025-02-01 08:29:00,2025-02-01 17:20:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,February,2025
9811,11,2025-02-01,2025-02-01 08:19:00,2025-02-01 17:18:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,0.0,February,2025
9812,12,2025-02-01,2025-02-01 08:29:00,2025-02-01 17:12:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,February,2025
9813,13,2025-02-01,2025-02-01 08:01:00,2025-02-01 17:28:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,February,2025
9814,14,2025-02-01,2025-02-01 08:03:00,2025-02-01 17:21:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,February,2025
9815,15,2025-02-01,2025-02-01 08:26:00,2025-02-01 17:29:00,Hadir,7,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,February,2025
9816,16,2025-02-01,2025-02-01 08:02:00,2025-02-01 17:16:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,February,2025
9817,17,2025-02-01,2025-02-01 08:02:00,2025-02-01 17:15:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,0.0,0.0,February,2025
9818,18,2025-02-01,0,0,Izin,0,Keterangan untuk Izin,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,February,2025
9819,19,2025-02-01,2025-02-01 08:04:00,2025-02-01 17:19:00,Hadir,0,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,February,2025
9820,20,2025-02-01,2025-02-01 08:24:00,2025-02-01 17:26:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,338578.0,February,2025
9821,21,2025-02-01,2025-02-01 08:22:00,2025-02-01 17:30:00,Hadir,29,Keterangan untuk Hadir,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,0.0,0.0,February,2025
9822,22,2025-02-01,2025-02-01 08:00:00,2025-02-01 17:15:00,Hadir,11,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,February,2025
9823,23,2025-02-01,2025-02-01 08:19:00,2025-02-01 17:13:00,Hadir,0,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,February,2025
9824,24,2025-02-01,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,February,2025
9825,25,2025-02-01,2025-02-01 08:24:00,2025-02-01 17:06:00,Hadir,2,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,February,2025
9826,26,2025-02-01,2025-02-01 08:30:00,2025-02-01 17:04:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,2.0,0.0,February,2025
9827,27,2025-02-01,0,0,Sakit,0,Keterangan untuk Sakit,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,February,2025
9828,28,2025-02-01,0,0,Izin,0,Keterangan untuk Izin,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,4.0,0.0,February,2025
9829,29,2025-02-01,2025-02-01 08:27:00,2025-02-01 17:21:00,Hadir,15,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,February,2025
9830,30,2025-02-01,0,0,Sakit,0,Keterangan untuk Sakit,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,February,2025
9831,31,2025-02-01,2025-02-01 08:11:00,2025-02-01 17:12:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,February,2025
9832,32,2025-02-01,2025-02-01 08:17:00,2025-02-01 17:00:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,4.0,0.0,February,2025
9833,33,2025-02-01,2025-02-01 08:22:00,2025-02-01 17:29:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,0.0,0.0,February,2025
9834,34,2025-02-01,2025-02-01 08:13:00,2025-02-01 17:25:00,Hadir,28,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,3.0,0.0,February,2025
9835,35,2025-02-01,2025-02-01 08:01:00,2025-02-01 17:20:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,February,2025
9836,36,2025-02-01,2025-02-01 08:12:00,2025-02-01 17:18:00,Hadir,0,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,February,2025
9837,37,2025-02-01,2025-02-01 08:02:00,2025-02-01 17:13:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,February,2025
9838,38,2025-02-01,2025-02-01 08:05:00,2025-02-01 17:03:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,February,2025
9839,39,2025-02-01,2025-02-01 08:26:00,2025-02-01 17:20:00,Hadir,0,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,4.0,0.0,February,2025
9840,40,2025-02-01,0,0,Izin,0,Keterangan untuk Izin,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,February,2025
9841,41,2025-02-01,2025-02-01 08:04:00,2025-02-01 17:27:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,February,2025
9842,42,2025-02-01,2025-02-01 08:07:00,2025-02-01 17:27:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,February,2025
9843,43,2025-02-01,2025-02-01 08:07:00,2025-02-01 17:06:00,Hadir,29,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,4.0,0.0,February,2025
9844,44,2025-02-01,0,0,Sakit,0,Keterangan untuk Sakit,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,February,2025
9845,45,2025-02-01,2025-02-01 08:24:00,2025-02-01 17:15:00,Hadir,16,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,3.0,0.0,February,2025
9846,46,2025-02-01,2025-02-01 08:13:00,2025-02-01 17:25:00,Hadir,1,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,February,2025
